ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,0.32,0.31,0.925,-0.1,0.608,0.101,0.781,0.318,0.31,0.925,-0.186,0.528,0.173,0.81,0
1,-0.698,0.942,-0.942,0.733,0.332,0.312,0.873,-0.1,0.608,0.101,0.781,0.33,0.311,0.874,-0.188,0.55,0.173,0.795,5
0,-0.942,0.698,-0.942,0.733,0.32,0.31,0.925,-0.099,0.609,0.099,0.781,0.319,0.31,0.925,-0.186,0.527,0.172,0.811,14
1,-0.698,0.942,-0.942,0.733,0.333,0.312,0.873,-0.099,0.609,0.099,0.781,0.33,0.311,0.874,-0.188,0.549,0.173,0.796,19
0,-0.942,0.698,-0.942,0.733,0.32,0.311,0.925,-0.097,0.61,0.098,0.78,0.319,0.31,0.925,-0.186,0.526,0.171,0.812,28
1,-0.698,0.942,-0.942,0.733,0.333,0.313,0.873,-0.097,0.61,0.098,0.78,0.331,0.311,0.874,-0.188,0.548,0.172,0.797,33
0,-0.942,0.698,-0.942,0.733,0.32,0.311,0.925,-0.095,0.61,0.097,0.78,0.319,0.31,0.925,-0.185,0.525,0.171,0.813,42
1,-0.698,0.942,-0.942,0.733,0.333,0.313,0.873,-0.095,0.61,0.097,0.78,0.331,0.312,0.874,-0.187,0.548,0.171,0.797,47
0,-0.942,0.698,-0.942,0.733,0.32,0.311,0.925,-0.094,0.611,0.096,0.78,0.319,0.31,0.925,-0.185,0.525,0.17,0.813,56
1,-0.698,0.942,-0.942,0.733,0.333,0.313,0.873,-0.094,0.611,0.096,0.78,0.331,0.312,0.874,-0.186,0.548,0.171,0.798,61
0,-0.942,0.698,-0.942,0.733,0.321,0.311,0.925,-0.092,0.612,0.096,0.78,0.319,0.31,0.924,-0.184,0.525,0.169,0.814,70
1,-0.698,0.942,-0.942,0.733,0.333,0.313,0.873,-0.092,0.612,0.096,0.78,0.331,0.312,0.874,-0.186,0.547,0.17,0.798,75
0,-0.942,0.698,-0.942,0.733,0.321,0.312,0.926,-0.09,0.613,0.095,0.779,0.32,0.31,0.924,-0.182,0.525,0.168,0.814,84
1,-0.698,0.942,-0.942,0.733,0.333,0.314,0.873,-0.09,0.613,0.095,0.779,0.332,0.312,0.874,-0.184,0.548,0.169,0.799,89
0,-0.942,0.698,-0.942,0.733,0.321,0.312,0.925,-0.088,0.614,0.094,0.779,0.32,0.311,0.924,-0.181,0.525,0.167,0.815,97
1,-0.698,0.942,-0.942,0.733,0.333,0.314,0.873,-0.088,0.614,0.094,0.779,0.332,0.313,0.874,-0.183,0.548,0.168,0.799,102
0,-0.942,0.698,-0.942,0.733,0.321,0.313,0.926,-0.086,0.614,0.094,0.779,0.32,0.311,0.924,-0.18,0.525,0.167,0.815,111
1,-0.698,0.942,-0.942,0.733,0.333,0.315,0.873,-0.086,0.614,0.094,0.779,0.332,0.313,0.874,-0.182,0.548,0.168,0.799,117
0,-0.942,0.698,-0.942,0.733,0.321,0.313,0.925,-0.083,0.615,0.092,0.778,0.32,0.311,0.924,-0.179,0.526,0.166,0.815,125
1,-0.698,0.942,-0.942,0.733,0.333,0.315,0.873,-0.083,0.615,0.092,0.778,0.332,0.313,0.874,-0.18,0.548,0.167,0.799,130
0,-0.942,0.698,-0.942,0.733,0.321,0.313,0.925,-0.08,0.616,0.09,0.779,0.321,0.311,0.924,-0.176,0.527,0.164,0.815,139
1,-0.698,0.942,-0.942,0.733,0.333,0.315,0.873,-0.08,0.616,0.09,0.779,0.332,0.313,0.874,-0.178,0.549,0.165,0.8,145
0,-0.942,0.698,-0.942,0.733,0.321,0.313,0.925,-0.078,0.616,0.088,0.779,0.321,0.312,0.924,-0.174,0.527,0.163,0.816,153
1,-0.698,0.942,-0.942,0.733,0.333,0.316,0.873,-0.078,0.616,0.088,0.779,0.332,0.314,0.874,-0.176,0.55,0.164,0.8,159
0,-0.942,0.698,-0.942,0.733,0.321,0.313,0.925,-0.076,0.616,0.087,0.779,0.321,0.312,0.924,-0.172,0.528,0.162,0.816,167
1,-0.698,0.942,-0.942,0.733,0.333,0.316,0.873,-0.076,0.616,0.087,0.779,0.332,0.314,0.874,-0.174,0.55,0.163,0.8,173
0,-0.942,0.698,-0.942,0.733,0.321,0.314,0.925,-0.074,0.616,0.086,0.78,0.321,0.312,0.924,-0.17,0.528,0.161,0.816,181
1,-0.698,0.942,-0.942,0.733,0.333,0.316,0.873,-0.074,0.616,0.086,0.78,0.333,0.314,0.874,-0.172,0.551,0.162,0.801,186
0,-0.942,0.698,-0.942,0.733,0.321,0.314,0.925,-0.072,0.615,0.086,0.78,0.321,0.312,0.924,-0.169,0.528,0.16,0.817,195
1,-0.698,0.942,-0.942,0.733,0.333,0.316,0.872,-0.072,0.615,0.086,0.78,0.333,0.315,0.874,-0.171,0.551,0.161,0.801,200
0,-0.942,0.698,-0.942,0.733,0.321,0.314,0.925,-0.07,0.615,0.085,0.781,0.321,0.313,0.924,-0.167,0.529,0.158,0.817,209
1,-0.698,0.942,-0.942,0.733,0.333,0.317,0.872,-0.07,0.615,0.085,0.781,0.333,0.315,0.874,-0.168,0.551,0.159,0.802,214
0,-0.942,0.698,-0.942,0.733,0.321,0.315,0.924,-0.069,0.613,0.084,0.782,0.321,0.313,0.924,-0.165,0.529,0.157,0.818,223
1,-0.698,0.942,-0.942,0.733,0.333,0.317,0.872,-0.069,0.613,0.084,0.782,0.333,0.315,0.874,-0.166,0.551,0.158,0.802,228
0,-0.942,0.698,-0.942,0.733,0.321,0.315,0.924,-0.067,0.612,0.084,0.783,0.321,0.313,0.924,-0.163,0.528,0.156,0.818,237
1,-0.698,0.942,-0.942,0.733,0.333,0.318,0.872,-0.067,0.612,0.084,0.783,0.333,0.316,0.874,-0.165,0.551,0.157,0.803,242
0,-0.942,0.698,-0.942,0.733,0.32,0.316,0.924,-0.065,0.61,0.083,0.785,0.321,0.314,0.924,-0.161,0.528,0.155,0.819,251
1,-0.698,0.942,-0.942,0.733,0.333,0.319,0.872,-0.065,0.61,0.083,0.785,0.333,0.316,0.873,-0.163,0.55,0.156,0.804,256
0,-0.942,0.698,-0.942,0.733,0.32,0.316,0.924,-0.064,0.609,0.082,0.787,0.321,0.314,0.924,-0.161,0.528,0.155,0.82,265
1,-0.698,0.942,-0.942,0.733,0.333,0.319,0.871,-0.064,0.609,0.082,0.787,0.333,0.316,0.873,-0.162,0.55,0.156,0.804,270
0,-0.942,0.698,-0.942,0.733,0.32,0.317,0.923,-0.063,0.605,0.081,0.789,0.321,0.314,0.924,-0.159,0.527,0.153,0.821,279
1,-0.698,0.942,-0.942,0.733,0.334,0.32,0.871,-0.063,0.605,0.081,0.789,0.333,0.317,0.873,-0.16,0.549,0.155,0.805,284
0,-0.942,0.698,-0.942,0.733,0.32,0.318,0.923,-0.062,0.602,0.08,0.792,0.321,0.315,0.924,-0.158,0.526,0.153,0.822,293
1,-0.698,0.942,-0.942,0.733,0.334,0.32,0.871,-0.062,0.602,0.08,0.792,0.333,0.317,0.873,-0.159,0.548,0.154,0.806,298
0,-0.942,0.698,-0.942,0.733,0.319,0.319,0.922,-0.062,0.596,0.078,0.797,0.32,0.315,0.923,-0.156,0.523,0.15,0.824,306
1,-0.698,0.942,-0.942,0.733,0.334,0.321,0.87,-0.062,0.596,0.078,0.797,0.333,0.318,0.873,-0.157,0.546,0.152,0.809,311
0,-0.942,0.698,-0.942,0.733,0.319,0.319,0.921,-0.06,0.592,0.077,0.8,0.32,0.316,0.923,-0.155,0.522,0.15,0.825,320
1,-0.698,0.942,-0.942,0.733,0.334,0.322,0.87,-0.06,0.592,0.077,0.8,0.333,0.318,0.873,-0.157,0.544,0.151,0.81,326
0,-0.942,0.698,-0.942,0.733,0.319,0.32,0.92,-0.06,0.584,0.076,0.806,0.32,0.317,0.922,-0.154,0.517,0.147,0.829,334
1,-0.698,0.942,-0.942,0.733,0.335,0.323,0.869,-0.06,0.584,0.076,0.806,0.333,0.319,0.872,-0.155,0.54,0.149,0.814,340
0,-0.942,0.698,-0.942,0.733,0.318,0.321,0.919,-0.059,0.578,0.075,0.81,0.32,0.317,0.922,-0.154,0.515,0.146,0.83,348
1,-0.698,0.942,-0.942,0.733,0.336,0.324,0.868,-0.059,0.578,0.075,0.81,0.334,0.32,0.872,-0.155,0.538,0.148,0.815,353
0,-0.942,0.698,-0.942,0.733,0.318,0.321,0.918,-0.058,0.57,0.073,0.816,0.32,0.318,0.921,-0.153,0.511,0.145,0.833,362
1,-0.698,0.942,-0.942,0.733,0.337,0.324,0.867,-0.058,0.57,0.073,0.816,0.334,0.32,0.871,-0.154,0.534,0.146,0.818,367
0,-0.942,0.698,-0.942,0.733,0.318,0.322,0.917,-0.058,0.559,0.072,0.824,0.319,0.318,0.921,-0.152,0.505,0.142,0.838,376
