ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-1.957,-1.912,5.806,-0.166,0.258,0.049,-0.951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,-0.698,0.942,-0.942,0.733,-1.796,-1.945,5.894,-0.166,0.258,0.049,-0.951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8
0,-0.942,0.698,-0.942,0.733,-1.967,-1.904,5.782,-0.167,0.245,0.045,-0.954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27
1,-0.698,0.942,-0.942,0.733,-1.804,-1.936,5.866,-0.167,0.245,0.045,-0.954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35
0,-0.942,0.698,-0.942,0.733,-1.977,-1.894,5.755,-0.168,0.231,0.041,-0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55
1,-0.698,0.942,-0.942,0.733,-1.811,-1.924,5.835,-0.168,0.231,0.041,-0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63
0,-0.942,0.698,-0.942,0.733,-1.987,-1.887,5.725,-0.168,0.22,0.039,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82
1,-0.698,0.942,-0.942,0.733,-1.819,-1.914,5.801,-0.168,0.22,0.039,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90
0,-0.942,0.698,-0.942,0.733,-1.997,-1.878,5.691,-0.167,0.21,0.037,-0.963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110
1,-0.698,0.942,-0.942,0.733,-1.827,-1.905,5.765,-0.167,0.21,0.037,-0.963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118
0,-0.942,0.698,-0.942,0.733,-2.007,-1.868,5.656,-0.167,0.201,0.036,-0.965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138
1,-0.698,0.942,-0.942,0.733,-1.835,-1.893,5.726,-0.167,0.201,0.036,-0.965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146
0,-0.942,0.698,-0.942,0.733,-2.016,-1.858,5.619,-0.167,0.192,0.037,-0.966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166
1,-0.698,0.942,-0.942,0.733,-1.844,-1.883,5.686,-0.167,0.192,0.037,-0.966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,173
