ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-2.941,0.652,0.013,-0.055,0.232,0.046,-0.97,-2.902,0.682,-0.047,0.019,0.162,0.052,-0.985,0
1,-0.698,0.942,-0.942,0.733,-2.785,0.632,0.092,-0.055,0.232,0.046,-0.97,-2.75,0.662,0.038,0.017,0.136,0.048,-0.989,6
0,-0.942,0.698,-0.942,0.733,-2.955,0.649,0.027,-0.056,0.225,0.047,-0.972,-2.917,0.67,-0.024,0.023,0.161,0.054,-0.985,28
1,-0.698,0.942,-0.942,0.733,-2.797,0.628,0.103,-0.056,0.225,0.047,-0.972,-2.763,0.649,0.058,0.022,0.134,0.05,-0.989,34
0,-0.942,0.698,-0.942,0.733,-2.969,0.64,0.044,-0.053,0.216,0.044,-0.974,-2.927,0.663,-0.01,0.02,0.171,0.056,-0.983,56
1,-0.698,0.942,-0.942,0.733,-2.81,0.621,0.118,-0.053,0.216,0.044,-0.974,-2.772,0.643,0.071,0.018,0.145,0.052,-0.988,62
0,-0.942,0.698,-0.942,0.733,-2.985,0.629,0.058,-0.046,0.207,0.043,-0.976,-2.941,0.655,0.009,0.023,0.162,0.055,-0.985,84
1,-0.698,0.942,-0.942,0.733,-2.824,0.61,0.128,-0.046,0.207,0.043,-0.976,-2.785,0.635,0.087,0.022,0.136,0.051,-0.989,90
0,-0.942,0.698,-0.942,0.733,-2.998,0.623,0.07,-0.04,0.196,0.037,-0.979,-2.957,0.645,0.028,0.02,0.174,0.055,-0.983,112
1,-0.698,0.942,-0.942,0.733,-2.836,0.608,0.138,-0.04,0.196,0.037,-0.979,-2.8,0.626,0.103,0.019,0.147,0.051,-0.988,118
0,-0.942,0.698,-0.942,0.733,-3.011,0.617,0.083,-0.037,0.185,0.034,-0.981,-2.969,0.638,0.041,0.015,0.174,0.052,-0.983,139
1,-0.698,0.942,-0.942,0.733,-2.848,0.603,0.147,-0.037,0.185,0.034,-0.981,-2.811,0.62,0.113,0.014,0.148,0.048,-0.988,146
0,-0.942,0.698,-0.942,0.733,-3.022,0.611,0.096,-0.035,0.175,0.031,-0.983,-2.982,0.631,0.053,0.019,0.166,0.049,-0.985,167
1,-0.698,0.942,-0.942,0.733,-2.857,0.598,0.156,-0.035,0.175,0.031,-0.983,-2.822,0.614,0.123,0.018,0.139,0.046,-0.989,174
