ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-0.161,0.229,-0.169,-0.056,-0.948,-0.079,-0.304,-0.156,0.225,-0.153,0.019,-0.867,-0.219,-0.447,0
1,-0.698,0.942,-0.942,0.733,-0.194,0.235,-0.191,-0.056,-0.948,-0.079,-0.304,-0.188,0.231,-0.178,0.017,-0.878,-0.225,-0.422,6
0,-0.942,0.698,-0.942,0.733,-0.163,0.231,-0.175,-0.054,-0.952,-0.083,-0.289,-0.157,0.226,-0.158,0.015,-0.872,-0.222,-0.436,28
1,-0.698,0.942,-0.942,0.733,-0.196,0.237,-0.197,-0.054,-0.952,-0.083,-0.289,-0.19,0.232,-0.182,0.013,-0.883,-0.228,-0.411,34
0,-0.942,0.698,-0.942,0.733,-0.165,0.232,-0.182,-0.053,-0.957,-0.088,-0.27,-0.159,0.227,-0.163,0.011,-0.877,-0.223,-0.426,56
1,-0.698,0.942,-0.942,0.733,-0.199,0.238,-0.202,-0.053,-0.957,-0.088,-0.27,-0.193,0.234,-0.187,0.009,-0.888,-0.228,-0.4,61
0,-0.942,0.698,-0.942,0.733,-0.167,0.234,-0.189,-0.05,-0.963,-0.094,-0.247,-0.161,0.229,-0.17,0.009,-0.882,-0.229,-0.412,84
1,-0.698,0.942,-0.942,0.733,-0.202,0.239,-0.208,-0.05,-0.963,-0.094,-0.247,-0.195,0.235,-0.192,0.007,-0.892,-0.234,-0.387,90
0,-0.942,0.698,-0.942,0.733,-0.169,0.235,-0.197,-0.045,-0.969,-0.099,-0.222,-0.163,0.231,-0.176,0.007,-0.888,-0.235,-0.396,112
1,-0.698,0.942,-0.942,0.733,-0.204,0.24,-0.214,-0.045,-0.969,-0.099,-0.222,-0.198,0.237,-0.198,0.005,-0.897,-0.24,-0.37,117
0,-0.942,0.698,-0.942,0.733,-0.17,0.236,-0.205,-0.042,-0.974,-0.105,-0.198,-0.164,0.232,-0.183,0.003,-0.923,-0.28,-0.263,140
1,-0.698,0.942,-0.942,0.733,-0.207,0.241,-0.22,-0.042,-0.974,-0.105,-0.198,-0.2,0.238,-0.203,-0.0,-0.93,-0.282,-0.234,145
0,-0.942,0.698,-0.942,0.733,-0.173,0.237,-0.213,-0.037,-0.978,-0.11,-0.173,-0.166,0.234,-0.19,0.002,-0.927,-0.286,-0.241,167
1,-0.698,0.942,-0.942,0.733,-0.21,0.242,-0.226,-0.037,-0.978,-0.11,-0.173,-0.203,0.239,-0.209,-0.001,-0.934,-0.288,-0.213,173
0,-0.942,0.698,-0.942,0.733,-0.175,0.239,-0.221,-0.032,-0.982,-0.114,-0.15,-0.168,0.235,-0.196,-0.006,-0.942,-0.295,-0.159,195
1,-0.698,0.942,-0.942,0.733,-0.213,0.242,-0.233,-0.032,-0.982,-0.114,-0.15,-0.205,0.24,-0.214,-0.009,-0.946,-0.295,-0.131,201
0,-0.942,0.698,-0.942,0.733,-0.177,0.24,-0.23,-0.03,-0.984,-0.118,-0.127,-0.17,0.236,-0.205,-0.007,-0.946,-0.296,-0.135,223
1,-0.698,0.942,-0.942,0.733,-0.216,0.243,-0.239,-0.03,-0.984,-0.118,-0.127,-0.208,0.241,-0.22,-0.01,-0.949,-0.296,-0.106,229
0,-0.942,0.698,-0.942,0.733,-0.179,0.242,-0.238,-0.026,-0.987,-0.122,-0.103,-0.172,0.237,-0.212,-0.006,-0.945,-0.297,-0.139,251
1,-0.698,0.942,-0.942,0.733,-0.218,0.245,-0.246,-0.026,-0.987,-0.122,-0.103,-0.211,0.242,-0.226,-0.008,-0.948,-0.298,-0.11,257
0,-0.942,0.698,-0.942,0.733,-0.182,0.243,-0.246,-0.023,-0.989,-0.124,-0.082,-0.174,0.239,-0.222,-0.007,-0.948,-0.29,-0.127,279
