ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-3.27,0.511,-0.297,0.077,-0.702,-0.066,0.704,-3.27,0.511,-0.297,0.051,-0.749,-0.096,0.653,0
1,-0.698,0.942,-0.942,0.733,-3.27,0.494,-0.217,0.077,-0.702,-0.066,0.704,-3.27,0.495,-0.218,0.052,-0.731,-0.093,0.673,8
0,-0.942,0.698,-0.942,0.733,-3.27,0.511,-0.297,0.076,-0.703,-0.066,0.705,-3.27,0.511,-0.297,0.051,-0.748,-0.096,0.655,28
1,-0.698,0.942,-0.942,0.733,-3.27,0.494,-0.217,0.076,-0.703,-0.066,0.705,-3.27,0.495,-0.218,0.052,-0.73,-0.093,0.675,35
0,-0.942,0.698,-0.942,0.733,-3.27,0.511,-0.297,0.076,-0.702,-0.066,0.705,-3.27,0.511,-0.297,0.05,-0.748,-0.096,0.655,56
1,-0.698,0.942,-0.942,0.733,-3.27,0.494,-0.217,0.076,-0.702,-0.066,0.705,-3.27,0.495,-0.218,0.051,-0.73,-0.094,0.675,63
0,-0.942,0.698,-0.942,0.733,-3.27,0.51,-0.297,0.077,-0.702,-0.067,0.705,-3.27,0.511,-0.297,0.056,-0.704,-0.087,0.702,84
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.217,0.077,-0.702,-0.067,0.705,-3.27,0.494,-0.218,0.057,-0.685,-0.085,0.721,91
0,-0.942,0.698,-0.942,0.733,-3.27,0.51,-0.297,0.077,-0.701,-0.067,0.705,-3.27,0.51,-0.297,0.042,-0.702,-0.102,0.703,112
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.217,0.077,-0.701,-0.067,0.705,-3.27,0.494,-0.218,0.042,-0.683,-0.098,0.722,119
0,-0.942,0.698,-0.942,0.733,-3.27,0.51,-0.297,0.078,-0.702,-0.067,0.705,-3.27,0.51,-0.297,0.042,-0.702,-0.102,0.704,140
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.217,0.078,-0.702,-0.067,0.705,-3.269,0.494,-0.218,0.043,-0.683,-0.099,0.723,147
0,-0.942,0.698,-0.942,0.733,-3.269,0.51,-0.297,0.078,-0.702,-0.066,0.705,-3.27,0.51,-0.297,0.032,-0.717,-0.114,0.687,168
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.217,0.078,-0.702,-0.066,0.705,-3.269,0.494,-0.218,0.033,-0.698,-0.111,0.707,175
0,-0.942,0.698,-0.942,0.733,-3.269,0.511,-0.297,0.077,-0.702,-0.066,0.705,-3.27,0.511,-0.297,0.032,-0.717,-0.114,0.687,195
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.217,0.077,-0.702,-0.066,0.705,-3.269,0.494,-0.218,0.033,-0.699,-0.111,0.706,203
0,-0.942,0.698,-0.942,0.733,-3.269,0.511,-0.297,0.077,-0.702,-0.066,0.705,-3.27,0.511,-0.297,0.025,-0.716,-0.121,0.687,223
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.217,0.077,-0.702,-0.066,0.705,-3.269,0.494,-0.217,0.026,-0.697,-0.118,0.707,231
0,-0.942,0.698,-0.942,0.733,-3.269,0.511,-0.297,0.078,-0.702,-0.066,0.705,-3.269,0.511,-0.297,0.025,-0.715,-0.121,0.688,251
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.217,0.078,-0.702,-0.066,0.705,-3.269,0.494,-0.217,0.026,-0.697,-0.118,0.707,259
0,-0.942,0.698,-0.942,0.733,-3.269,0.511,-0.297,0.078,-0.702,-0.066,0.705,-3.269,0.511,-0.297,0.025,-0.715,-0.122,0.688,279
1,-0.698,0.942,-0.942,0.733,-3.268,0.494,-0.217,0.078,-0.702,-0.066,0.705,-3.269,0.494,-0.217,0.025,-0.696,-0.118,0.708,287
0,-0.942,0.698,-0.942,0.733,-3.268,0.511,-0.297,0.078,-0.702,-0.066,0.705,-3.269,0.511,-0.297,0.025,-0.715,-0.122,0.688,307
1,-0.698,0.942,-0.942,0.733,-3.268,0.494,-0.217,0.078,-0.702,-0.066,0.705,-3.269,0.494,-0.217,0.025,-0.696,-0.118,0.708,315
0,-0.942,0.698,-0.942,0.733,-3.268,0.511,-0.297,0.077,-0.702,-0.067,0.705,-3.269,0.511,-0.297,0.022,-0.714,-0.125,0.689,335
1,-0.698,0.942,-0.942,0.733,-3.268,0.494,-0.218,0.077,-0.702,-0.067,0.705,-3.268,0.494,-0.217,0.022,-0.695,-0.121,0.708,342
0,-0.942,0.698,-0.942,0.733,-3.268,0.511,-0.298,0.077,-0.702,-0.066,0.705,-3.269,0.511,-0.297,0.022,-0.712,-0.125,0.69,363
1,-0.698,0.942,-0.942,0.733,-3.267,0.494,-0.218,0.077,-0.702,-0.066,0.705,-3.268,0.494,-0.217,0.022,-0.693,-0.121,0.71,370
0,-0.942,0.698,-0.942,0.733,-3.268,0.511,-0.298,0.077,-0.701,-0.067,0.705,-3.268,0.511,-0.297,0.023,-0.712,-0.122,0.691,391
1,-0.698,0.942,-0.942,0.733,-3.267,0.494,-0.218,0.077,-0.701,-0.067,0.705,-3.268,0.494,-0.218,0.024,-0.693,-0.119,0.71,400
0,-0.942,0.698,-0.942,0.733,-3.267,0.51,-0.298,0.076,-0.701,-0.067,0.705,-3.268,0.511,-0.298,0.023,-0.703,-0.121,0.7,418
1,-0.698,0.942,-0.942,0.733,-3.267,0.494,-0.218,0.076,-0.701,-0.067,0.705,-3.268,0.494,-0.218,0.024,-0.684,-0.117,0.719,425
0,-0.942,0.698,-0.942,0.733,-3.267,0.51,-0.298,0.075,-0.702,-0.067,0.705,-3.268,0.511,-0.298,0.024,-0.624,-0.107,0.774,446
1,-0.698,0.942,-0.942,0.733,-3.267,0.494,-0.218,0.075,-0.702,-0.067,0.705,-3.267,0.494,-0.218,0.025,-0.603,-0.103,0.79,454
0,-0.942,0.698,-0.942,0.733,-3.267,0.51,-0.298,0.075,-0.702,-0.067,0.705,-3.268,0.51,-0.298,0.023,-0.624,-0.107,0.774,474
1,-0.698,0.942,-0.942,0.733,-3.266,0.494,-0.218,0.075,-0.702,-0.067,0.705,-3.267,0.494,-0.218,0.024,-0.603,-0.103,0.79,481
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.298,0.075,-0.702,-0.067,0.705,-3.267,0.51,-0.298,0.014,-0.622,-0.115,0.774,502
1,-0.698,0.942,-0.942,0.733,-3.266,0.494,-0.218,0.075,-0.702,-0.067,0.705,-3.267,0.494,-0.218,0.015,-0.602,-0.11,0.791,509
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.298,0.075,-0.702,-0.067,0.705,-3.267,0.51,-0.298,-0.021,-0.671,-0.157,0.724,530
1,-0.698,0.942,-0.942,0.733,-3.266,0.494,-0.218,0.075,-0.702,-0.067,0.705,-3.266,0.494,-0.218,-0.021,-0.651,-0.152,0.743,537
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.298,0.076,-0.702,-0.068,0.705,-3.267,0.51,-0.298,-0.021,-0.679,-0.16,0.716,558
1,-0.698,0.942,-0.942,0.733,-3.265,0.494,-0.218,0.076,-0.702,-0.068,0.705,-3.266,0.494,-0.218,-0.022,-0.659,-0.155,0.736,565
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.298,0.075,-0.702,-0.069,0.705,-3.266,0.51,-0.298,-0.021,-0.679,-0.16,0.716,586
1,-0.698,0.942,-0.942,0.733,-3.265,0.493,-0.218,0.075,-0.702,-0.069,0.705,-3.266,0.494,-0.218,-0.022,-0.659,-0.155,0.735,593
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.299,0.074,-0.702,-0.069,0.705,-3.267,0.51,-0.298,-0.022,-0.679,-0.162,0.715,614
1,-0.698,0.942,-0.942,0.733,-3.266,0.494,-0.219,0.074,-0.702,-0.069,0.705,-3.266,0.494,-0.219,-0.023,-0.66,-0.157,0.735,621
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.299,0.074,-0.703,-0.068,0.704,-3.266,0.51,-0.298,-0.022,-0.68,-0.162,0.715,641
1,-0.698,0.942,-0.942,0.733,-3.266,0.494,-0.219,0.074,-0.703,-0.068,0.704,-3.266,0.494,-0.219,-0.023,-0.66,-0.157,0.734,649
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.299,0.073,-0.703,-0.068,0.704,-3.266,0.51,-0.298,-0.024,-0.679,-0.163,0.715,669
1,-0.698,0.942,-0.942,0.733,-3.266,0.494,-0.219,0.073,-0.703,-0.068,0.704,-3.266,0.494,-0.219,-0.025,-0.66,-0.158,0.734,677
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.299,0.073,-0.702,-0.069,0.705,-3.266,0.51,-0.299,-0.026,-0.678,-0.164,0.716,697
1,-0.698,0.942,-0.942,0.733,-3.266,0.494,-0.219,0.073,-0.702,-0.069,0.705,-3.266,0.494,-0.219,-0.026,-0.659,-0.159,0.735,705
0,-0.942,0.698,-0.942,0.733,-3.266,0.51,-0.299,0.073,-0.702,-0.069,0.705,-3.266,0.51,-0.299,-0.026,-0.678,-0.164,0.716,725
1,-0.698,0.942,-0.942,0.733,-3.266,0.493,-0.219,0.073,-0.702,-0.069,0.705,-3.266,0.494,-0.219,-0.027,-0.659,-0.159,0.735,733
0,-0.942,0.698,-0.942,0.733,-3.267,0.51,-0.299,0.074,-0.702,-0.069,0.705,-3.266,0.51,-0.299,-0.027,-0.677,-0.165,0.717,753
1,-0.698,0.942,-0.942,0.733,-3.266,0.494,-0.219,0.074,-0.702,-0.069,0.705,-3.266,0.494,-0.219,-0.027,-0.657,-0.159,0.736,761
0,-0.942,0.698,-0.942,0.733,-3.267,0.51,-0.299,0.074,-0.703,-0.069,0.704,-3.266,0.51,-0.299,-0.027,-0.678,-0.165,0.716,781
1,-0.698,0.942,-0.942,0.733,-3.267,0.494,-0.219,0.074,-0.703,-0.069,0.704,-3.266,0.494,-0.219,-0.027,-0.658,-0.16,0.735,789
0,-0.942,0.698,-0.942,0.733,-3.267,0.51,-0.299,0.073,-0.704,-0.068,0.704,-3.267,0.51,-0.299,-0.027,-0.678,-0.165,0.715,809
1,-0.698,0.942,-0.942,0.733,-3.267,0.494,-0.219,0.073,-0.704,-0.068,0.704,-3.266,0.494,-0.219,-0.027,-0.659,-0.16,0.735,816
0,-0.942,0.698,-0.942,0.733,-3.268,0.51,-0.299,0.074,-0.704,-0.067,0.703,-3.267,0.51,-0.299,-0.027,-0.68,-0.165,0.714,837
1,-0.698,0.942,-0.942,0.733,-3.268,0.494,-0.219,0.074,-0.704,-0.067,0.703,-3.267,0.494,-0.219,-0.027,-0.66,-0.16,0.733,844
0,-0.942,0.698,-0.942,0.733,-3.268,0.51,-0.299,0.074,-0.704,-0.068,0.703,-3.267,0.51,-0.299,-0.019,-0.686,-0.159,0.71,865
1,-0.698,0.942,-0.942,0.733,-3.268,0.494,-0.219,0.074,-0.704,-0.068,0.703,-3.267,0.494,-0.219,-0.019,-0.667,-0.154,0.729,872
0,-0.942,0.698,-0.942,0.733,-3.269,0.51,-0.299,0.074,-0.704,-0.067,0.704,-3.267,0.51,-0.299,0.019,-0.707,-0.124,0.696,892
1,-0.698,0.942,-0.942,0.733,-3.268,0.494,-0.219,0.074,-0.704,-0.067,0.704,-3.267,0.494,-0.219,0.019,-0.688,-0.121,0.716,900
0,-0.942,0.698,-0.942,0.733,-3.269,0.511,-0.299,0.075,-0.703,-0.067,0.704,-3.268,0.51,-0.299,0.019,-0.709,-0.124,0.694,920
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.219,0.075,-0.703,-0.067,0.704,-3.268,0.494,-0.219,0.019,-0.69,-0.121,0.714,928
0,-0.942,0.698,-0.942,0.733,-3.27,0.511,-0.299,0.075,-0.703,-0.067,0.704,-3.268,0.51,-0.299,0.016,-0.708,-0.127,0.694,948
1,-0.698,0.942,-0.942,0.733,-3.269,0.494,-0.219,0.075,-0.703,-0.067,0.704,-3.268,0.494,-0.219,0.016,-0.689,-0.124,0.714,956
0,-0.942,0.698,-0.942,0.733,-3.27,0.511,-0.298,0.075,-0.703,-0.067,0.704,-3.269,0.51,-0.298,0.016,-0.708,-0.127,0.694,976
1,-0.698,0.942,-0.942,0.733,-3.27,0.495,-0.218,0.075,-0.703,-0.067,0.704,-3.268,0.494,-0.219,0.017,-0.689,-0.123,0.714,984
0,-0.942,0.698,-0.942,0.733,-3.271,0.511,-0.298,0.075,-0.704,-0.066,0.704,-3.269,0.511,-0.299,0.017,-0.709,-0.127,0.694,1004
1,-0.698,0.942,-0.942,0.733,-3.271,0.495,-0.218,0.075,-0.704,-0.066,0.704,-3.269,0.494,-0.219,0.017,-0.69,-0.123,0.713,1012
0,-0.942,0.698,-0.942,0.733,-3.271,0.511,-0.298,0.076,-0.704,-0.066,0.703,-3.27,0.511,-0.299,0.018,-0.71,-0.126,0.692,1032
1,-0.698,0.942,-0.942,0.733,-3.271,0.495,-0.218,0.076,-0.704,-0.066,0.703,-3.27,0.495,-0.219,0.018,-0.691,-0.123,0.712,1040
0,-0.942,0.698,-0.942,0.733,-3.272,0.511,-0.298,0.076,-0.704,-0.066,0.703,-3.27,0.511,-0.298,0.018,-0.71,-0.126,0.693,1060
1,-0.698,0.942,-0.942,0.733,-3.272,0.495,-0.218,0.076,-0.704,-0.066,0.703,-3.27,0.495,-0.219,0.018,-0.691,-0.122,0.713,1068
0,-0.942,0.698,-0.942,0.733,-3.272,0.511,-0.298,0.076,-0.704,-0.066,0.703,-3.271,0.511,-0.298,0.018,-0.71,-0.126,0.693,1088
1,-0.698,0.942,-0.942,0.733,-3.272,0.495,-0.218,0.076,-0.704,-0.066,0.703,-3.271,0.495,-0.219,0.018,-0.691,-0.122,0.712,1095
0,-0.942,0.698,-0.942,0.733,-3.273,0.511,-0.298,0.076,-0.704,-0.066,0.703,-3.271,0.511,-0.298,0.018,-0.71,-0.125,0.693,1116
1,-0.698,0.942,-0.942,0.733,-3.273,0.495,-0.218,0.076,-0.704,-0.066,0.703,-3.271,0.495,-0.218,0.019,-0.691,-0.122,0.712,1123
0,-0.942,0.698,-0.942,0.733,-3.273,0.511,-0.297,0.077,-0.703,-0.066,0.704,-3.272,0.511,-0.298,0.019,-0.71,-0.125,0.693,1144
1,-0.698,0.942,-0.942,0.733,-3.273,0.495,-0.217,0.077,-0.703,-0.066,0.704,-3.272,0.495,-0.218,0.019,-0.691,-0.122,0.712,1151
0,-0.942,0.698,-0.942,0.733,-3.273,0.511,-0.297,0.077,-0.703,-0.067,0.703,-3.272,0.511,-0.298,0.019,-0.711,-0.125,0.691,1171
1,-0.698,0.942,-0.942,0.733,-3.273,0.495,-0.217,0.077,-0.703,-0.067,0.703,-3.272,0.495,-0.218,0.02,-0.692,-0.122,0.711,1179
0,-0.942,0.698,-0.942,0.733,-3.274,0.511,-0.297,0.077,-0.703,-0.067,0.703,-3.273,0.511,-0.297,0.022,-0.712,-0.123,0.691,1199
1,-0.698,0.942,-0.942,0.733,-3.274,0.495,-0.217,0.077,-0.703,-0.067,0.703,-3.273,0.495,-0.218,0.022,-0.693,-0.119,0.711,1207
0,-0.942,0.698,-0.942,0.733,-3.274,0.511,-0.297,0.077,-0.704,-0.067,0.703,-3.273,0.511,-0.297,0.023,-0.712,-0.123,0.691,1227
1,-0.698,0.942,-0.942,0.733,-3.274,0.495,-0.217,0.077,-0.704,-0.067,0.703,-3.273,0.495,-0.218,0.023,-0.693,-0.119,0.711,1235
0,-0.942,0.698,-0.942,0.733,-3.275,0.511,-0.296,0.077,-0.704,-0.066,0.703,-3.273,0.511,-0.297,0.032,-0.699,-0.111,0.706,1255
