ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-2.905,0.207,0.526,0.015,-0.992,-0.127,-0.013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,-0.698,0.942,-0.942,0.733,-2.99,0.205,0.524,0.015,-0.992,-0.127,-0.013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
0,-0.942,0.698,-0.942,0.733,-2.9,0.208,0.529,0.019,-0.991,-0.13,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28
1,-0.698,0.942,-0.942,0.733,-2.984,0.204,0.527,0.019,-0.991,-0.13,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33
0,-0.942,0.698,-0.942,0.733,-2.895,0.207,0.531,0.024,-0.991,-0.133,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56
1,-0.698,0.942,-0.942,0.733,-2.98,0.203,0.53,0.024,-0.991,-0.133,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61
0,-0.942,0.698,-0.942,0.733,-2.892,0.205,0.534,0.027,-0.99,-0.136,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84
1,-0.698,0.942,-0.942,0.733,-2.976,0.201,0.533,0.027,-0.99,-0.136,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89
0,-0.942,0.698,-0.942,0.733,-2.889,0.202,0.537,0.029,-0.99,-0.139,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112
1,-0.698,0.942,-0.942,0.733,-2.973,0.198,0.535,0.029,-0.99,-0.139,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117
0,-0.942,0.698,-0.942,0.733,-2.886,0.199,0.538,0.03,-0.989,-0.145,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139
1,-0.698,0.942,-0.942,0.733,-2.97,0.194,0.537,0.03,-0.989,-0.145,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,144
0,-0.942,0.698,-0.942,0.733,-2.884,0.195,0.539,0.029,-0.988,-0.153,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167
1,-0.698,0.942,-0.942,0.733,-2.969,0.191,0.537,0.029,-0.988,-0.153,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,173
0,-0.942,0.698,-0.942,0.733,-2.883,0.192,0.539,0.028,-0.986,-0.163,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195
1,-0.698,0.942,-0.942,0.733,-2.968,0.187,0.538,0.028,-0.986,-0.163,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201
0,-0.942,0.698,-0.942,0.733,-2.883,0.188,0.539,0.027,-0.985,-0.172,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223
1,-0.698,0.942,-0.942,0.733,-2.968,0.184,0.538,0.027,-0.985,-0.172,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228
0,-0.942,0.698,-0.942,0.733,-2.885,0.185,0.539,0.026,-0.983,-0.182,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,251
1,-0.698,0.942,-0.942,0.733,-2.969,0.181,0.537,0.026,-0.983,-0.182,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257
0,-0.942,0.698,-0.942,0.733,-2.886,0.183,0.537,0.024,-0.981,-0.192,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,279
1,-0.698,0.942,-0.942,0.733,-2.971,0.179,0.535,0.024,-0.981,-0.192,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,284
0,-0.942,0.698,-0.942,0.733,-2.889,0.182,0.535,0.023,-0.979,-0.203,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,307
1,-0.698,0.942,-0.942,0.733,-2.974,0.178,0.534,0.023,-0.979,-0.203,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,312
0,-0.942,0.698,-0.942,0.733,-2.891,0.181,0.533,0.023,-0.977,-0.211,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,335
1,-0.698,0.942,-0.942,0.733,-2.975,0.177,0.532,0.023,-0.977,-0.211,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,340
