ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-0.941,0.271,-0.24,0.099,-0.367,-0.221,0.898,-0.969,0.276,-0.246,0.034,-0.478,-0.222,0.849,0
1,-0.698,0.942,-0.942,0.733,-0.915,0.252,-0.216,0.099,-0.367,-0.221,0.898,-0.939,0.258,-0.223,0.038,-0.456,-0.22,0.861,6
0,-0.942,0.698,-0.942,0.733,-0.933,0.271,-0.238,0.102,-0.376,-0.228,0.892,-0.957,0.274,-0.245,0.037,-0.475,-0.232,0.848,28
1,-0.698,0.942,-0.942,0.733,-0.909,0.251,-0.213,0.102,-0.376,-0.228,0.892,-0.929,0.256,-0.22,0.042,-0.453,-0.23,0.86,35
0,-0.942,0.698,-0.942,0.733,-0.926,0.27,-0.235,0.11,-0.387,-0.239,0.884,-0.949,0.273,-0.243,0.04,-0.486,-0.241,0.839,55
1,-0.698,0.942,-0.942,0.733,-0.902,0.25,-0.21,0.11,-0.387,-0.239,0.884,-0.921,0.254,-0.218,0.045,-0.464,-0.238,0.852,62
0,-0.942,0.698,-0.942,0.733,-0.919,0.269,-0.232,0.118,-0.399,-0.247,0.875,-0.941,0.272,-0.24,0.042,-0.495,-0.25,0.831,83
1,-0.698,0.942,-0.942,0.733,-0.896,0.248,-0.206,0.118,-0.399,-0.247,0.875,-0.915,0.253,-0.215,0.047,-0.474,-0.248,0.844,90
0,-0.942,0.698,-0.942,0.733,-0.912,0.268,-0.229,0.121,-0.409,-0.252,0.869,-0.933,0.271,-0.238,0.056,-0.529,-0.252,0.808,111
1,-0.698,0.942,-0.942,0.733,-0.891,0.247,-0.203,0.121,-0.409,-0.252,0.869,-0.908,0.251,-0.212,0.062,-0.508,-0.25,0.822,118
0,-0.942,0.698,-0.942,0.733,-0.907,0.266,-0.225,0.123,-0.422,-0.258,0.86,-0.925,0.27,-0.235,0.063,-0.593,-0.25,0.763,139
1,-0.698,0.942,-0.942,0.733,-0.886,0.244,-0.199,0.123,-0.422,-0.258,0.86,-0.901,0.249,-0.208,0.07,-0.574,-0.249,0.777,145
0,-0.942,0.698,-0.942,0.733,-0.901,0.264,-0.222,0.124,-0.435,-0.266,0.851,-0.919,0.269,-0.232,0.057,-0.632,-0.256,0.729,167
1,-0.698,0.942,-0.942,0.733,-0.882,0.242,-0.195,0.124,-0.435,-0.266,0.851,-0.896,0.247,-0.205,0.064,-0.615,-0.254,0.743,173
0,-0.942,0.698,-0.942,0.733,-0.897,0.263,-0.219,0.129,-0.446,-0.272,0.842,-0.913,0.268,-0.229,0.058,-0.642,-0.264,0.717,194
1,-0.698,0.942,-0.942,0.733,-0.879,0.24,-0.192,0.129,-0.446,-0.272,0.842,-0.89,0.245,-0.201,0.065,-0.626,-0.262,0.732,201
0,-0.942,0.698,-0.942,0.733,-0.892,0.261,-0.217,0.132,-0.457,-0.278,0.834,-0.907,0.266,-0.226,0.059,-0.651,-0.271,0.707,222
1,-0.698,0.942,-0.942,0.733,-0.875,0.238,-0.189,0.132,-0.457,-0.278,0.834,-0.886,0.243,-0.198,0.067,-0.635,-0.27,0.721,229
0,-0.942,0.698,-0.942,0.733,-0.889,0.26,-0.214,0.134,-0.467,-0.285,0.826,-0.903,0.265,-0.223,0.066,-0.646,-0.276,0.708,250
1,-0.698,0.942,-0.942,0.733,-0.873,0.236,-0.186,0.134,-0.467,-0.285,0.826,-0.883,0.242,-0.195,0.074,-0.629,-0.274,0.723,257
0,-0.942,0.698,-0.942,0.733,-0.886,0.258,-0.212,0.137,-0.475,-0.296,0.817,-0.897,0.263,-0.22,0.071,-0.646,-0.284,0.705,277
1,-0.698,0.942,-0.942,0.733,-0.871,0.234,-0.184,0.137,-0.475,-0.296,0.817,-0.878,0.239,-0.191,0.079,-0.629,-0.282,0.72,284
0,-0.942,0.698,-0.942,0.733,-0.883,0.258,-0.21,0.141,-0.483,-0.309,0.807,-0.893,0.262,-0.217,0.079,-0.639,-0.291,0.707,305
1,-0.698,0.942,-0.942,0.733,-0.869,0.232,-0.182,0.141,-0.483,-0.309,0.807,-0.876,0.237,-0.189,0.087,-0.622,-0.289,0.723,313
0,-0.942,0.698,-0.942,0.733,-0.88,0.257,-0.208,0.147,-0.494,-0.318,0.796,-0.89,0.26,-0.215,0.085,-0.636,-0.3,0.706,333
1,-0.698,0.942,-0.942,0.733,-0.867,0.231,-0.181,0.147,-0.494,-0.318,0.796,-0.873,0.235,-0.186,0.093,-0.619,-0.298,0.721,340
0,-0.942,0.698,-0.942,0.733,-0.878,0.257,-0.208,0.152,-0.504,-0.318,0.788,-0.886,0.259,-0.212,0.092,-0.632,-0.31,0.704,361
1,-0.698,0.942,-0.942,0.733,-0.866,0.231,-0.18,0.152,-0.504,-0.318,0.788,-0.871,0.233,-0.184,0.101,-0.614,-0.308,0.72,368
0,-0.942,0.698,-0.942,0.733,-0.877,0.257,-0.208,0.155,-0.512,-0.32,0.782,-0.883,0.258,-0.211,0.1,-0.627,-0.315,0.706,388
1,-0.698,0.942,-0.942,0.733,-0.866,0.231,-0.18,0.155,-0.512,-0.32,0.782,-0.869,0.232,-0.182,0.109,-0.608,-0.313,0.721,396
0,-0.942,0.698,-0.942,0.733,-0.876,0.257,-0.209,0.155,-0.52,-0.322,0.776,-0.881,0.258,-0.21,0.108,-0.624,-0.32,0.705,416
1,-0.698,0.942,-0.942,0.733,-0.866,0.231,-0.181,0.155,-0.52,-0.322,0.776,-0.868,0.231,-0.181,0.117,-0.606,-0.317,0.72,424
0,-0.942,0.698,-0.942,0.733,-0.875,0.257,-0.21,0.155,-0.527,-0.324,0.77,-0.879,0.258,-0.209,0.109,-0.631,-0.324,0.696,444
1,-0.698,0.942,-0.942,0.733,-0.866,0.231,-0.182,0.155,-0.527,-0.324,0.77,-0.867,0.231,-0.18,0.118,-0.613,-0.321,0.712,452
0,-0.942,0.698,-0.942,0.733,-0.875,0.257,-0.212,0.156,-0.536,-0.327,0.763,-0.878,0.258,-0.21,0.111,-0.627,-0.329,0.697,472
1,-0.698,0.942,-0.942,0.733,-0.866,0.231,-0.183,0.156,-0.536,-0.327,0.763,-0.866,0.23,-0.18,0.12,-0.609,-0.327,0.713,481
0,-0.942,0.698,-0.942,0.733,-0.874,0.258,-0.214,0.157,-0.548,-0.329,0.753,-0.876,0.258,-0.211,0.112,-0.636,-0.333,0.687,499
1,-0.698,0.942,-0.942,0.733,-0.867,0.231,-0.185,0.157,-0.548,-0.329,0.753,-0.866,0.23,-0.181,0.121,-0.618,-0.33,0.704,507
0,-0.942,0.698,-0.942,0.733,-0.874,0.257,-0.216,0.154,-0.56,-0.334,0.742,-0.876,0.258,-0.212,0.101,-0.676,-0.335,0.648,527
1,-0.698,0.942,-0.942,0.733,-0.868,0.231,-0.187,0.154,-0.56,-0.334,0.742,-0.866,0.23,-0.182,0.11,-0.66,-0.332,0.665,535
0,-0.942,0.698,-0.942,0.733,-0.875,0.257,-0.219,0.152,-0.574,-0.34,0.73,-0.875,0.258,-0.213,0.101,-0.682,-0.337,0.642,555
1,-0.698,0.942,-0.942,0.733,-0.87,0.231,-0.19,0.152,-0.574,-0.34,0.73,-0.867,0.23,-0.183,0.11,-0.665,-0.334,0.658,563
0,-0.942,0.698,-0.942,0.733,-0.876,0.259,-0.222,0.149,-0.593,-0.347,0.711,-0.875,0.258,-0.216,0.08,-0.743,-0.335,0.573,583
1,-0.698,0.942,-0.942,0.733,-0.873,0.232,-0.193,0.149,-0.593,-0.347,0.711,-0.868,0.23,-0.185,0.09,-0.73,-0.334,0.59,590
0,-0.942,0.698,-0.942,0.733,-0.877,0.261,-0.227,0.147,-0.608,-0.345,0.699,-0.875,0.259,-0.218,0.078,-0.753,-0.339,0.559,611
1,-0.698,0.942,-0.942,0.733,-0.876,0.235,-0.197,0.147,-0.608,-0.345,0.699,-0.869,0.231,-0.187,0.087,-0.74,-0.337,0.576,618
0,-0.942,0.698,-0.942,0.733,-0.879,0.263,-0.233,0.146,-0.623,-0.335,0.692,-0.876,0.26,-0.221,0.08,-0.757,-0.34,0.553,639
1,-0.698,0.942,-0.942,0.733,-0.879,0.238,-0.202,0.146,-0.623,-0.335,0.692,-0.872,0.232,-0.191,0.09,-0.743,-0.339,0.57,646
0,-0.942,0.698,-0.942,0.733,-0.881,0.266,-0.239,0.145,-0.637,-0.328,0.682,-0.877,0.261,-0.225,0.085,-0.755,-0.339,0.555,667
1,-0.698,0.942,-0.942,0.733,-0.882,0.24,-0.208,0.145,-0.637,-0.328,0.682,-0.874,0.234,-0.194,0.095,-0.741,-0.337,0.573,674
0,-0.942,0.698,-0.942,0.733,-0.884,0.267,-0.245,0.138,-0.651,-0.321,0.674,-0.878,0.263,-0.23,0.09,-0.755,-0.335,0.556,695
1,-0.698,0.942,-0.942,0.733,-0.887,0.243,-0.214,0.138,-0.651,-0.321,0.674,-0.877,0.236,-0.198,0.1,-0.741,-0.333,0.574,702
0,-0.942,0.698,-0.942,0.733,-0.888,0.268,-0.252,0.126,-0.663,-0.314,0.668,-0.88,0.264,-0.235,0.088,-0.765,-0.33,0.546,723
1,-0.698,0.942,-0.942,0.733,-0.892,0.245,-0.22,0.126,-0.663,-0.314,0.668,-0.88,0.238,-0.203,0.097,-0.751,-0.328,0.564,730
0,-0.942,0.698,-0.942,0.733,-0.893,0.27,-0.259,0.112,-0.675,-0.309,0.661,-0.883,0.266,-0.24,0.088,-0.763,-0.325,0.551,751
1,-0.698,0.942,-0.942,0.733,-0.897,0.247,-0.226,0.112,-0.675,-0.309,0.661,-0.883,0.24,-0.208,0.097,-0.749,-0.323,0.57,758
0,-0.942,0.698,-0.942,0.733,-0.899,0.271,-0.266,0.1,-0.684,-0.308,0.653,-0.886,0.267,-0.247,0.078,-0.766,-0.325,0.55,779
1,-0.698,0.942,-0.942,0.733,-0.904,0.249,-0.233,0.1,-0.684,-0.308,0.653,-0.888,0.242,-0.214,0.087,-0.751,-0.323,0.569,786
0,-0.942,0.698,-0.942,0.733,-0.905,0.273,-0.273,0.095,-0.697,-0.309,0.64,-0.891,0.269,-0.254,0.07,-0.762,-0.325,0.555,807
1,-0.698,0.942,-0.942,0.733,-0.912,0.252,-0.239,0.095,-0.697,-0.309,0.64,-0.894,0.245,-0.221,0.079,-0.748,-0.324,0.574,815
0,-0.942,0.698,-0.942,0.733,-0.911,0.277,-0.279,0.099,-0.713,-0.309,0.622,-0.896,0.27,-0.261,0.067,-0.767,-0.322,0.551,835
1,-0.698,0.942,-0.942,0.733,-0.92,0.256,-0.246,0.099,-0.713,-0.309,0.622,-0.9,0.247,-0.227,0.076,-0.752,-0.32,0.571,841
0,-0.942,0.698,-0.942,0.733,-0.917,0.283,-0.286,0.104,-0.729,-0.302,0.606,-0.9,0.273,-0.267,0.064,-0.778,-0.319,0.538,863
1,-0.698,0.942,-0.942,0.733,-0.927,0.262,-0.253,0.104,-0.729,-0.302,0.606,-0.906,0.25,-0.233,0.073,-0.763,-0.317,0.558,871
0,-0.942,0.698,-0.942,0.733,-0.923,0.289,-0.295,0.103,-0.743,-0.287,0.596,-0.906,0.276,-0.274,0.101,-0.806,-0.261,0.522,891
1,-0.698,0.942,-0.942,0.733,-0.934,0.269,-0.262,0.103,-0.743,-0.287,0.596,-0.913,0.254,-0.24,0.111,-0.792,-0.26,0.542,899
0,-0.942,0.698,-0.942,0.733,-0.929,0.295,-0.304,0.098,-0.756,-0.266,0.59,-0.912,0.28,-0.282,0.105,-0.82,-0.243,0.507,919
1,-0.698,0.942,-0.942,0.733,-0.94,0.276,-0.27,0.098,-0.756,-0.266,0.59,-0.921,0.259,-0.247,0.116,-0.807,-0.242,0.527,925
0,-0.942,0.698,-0.942,0.733,-0.934,0.299,-0.312,0.09,-0.768,-0.243,0.586,-0.918,0.285,-0.29,0.103,-0.832,-0.229,0.495,947
1,-0.698,0.942,-0.942,0.733,-0.946,0.283,-0.278,0.09,-0.768,-0.243,0.586,-0.928,0.265,-0.255,0.113,-0.818,-0.228,0.515,954
0,-0.942,0.698,-0.942,0.733,-0.938,0.304,-0.319,0.086,-0.779,-0.223,0.58,-0.924,0.291,-0.298,0.105,-0.834,-0.211,0.498,975
1,-0.698,0.942,-0.942,0.733,-0.951,0.288,-0.284,0.086,-0.779,-0.223,0.58,-0.935,0.271,-0.263,0.115,-0.821,-0.209,0.519,983
0,-0.942,0.698,-0.942,0.733,-0.942,0.308,-0.325,0.087,-0.791,-0.208,0.569,-0.929,0.295,-0.306,0.1,-0.837,-0.203,0.498,1003
1,-0.698,0.942,-0.942,0.733,-0.955,0.293,-0.29,0.087,-0.791,-0.208,0.569,-0.94,0.277,-0.27,0.109,-0.823,-0.202,0.519,1010
0,-0.942,0.698,-0.942,0.733,-0.945,0.312,-0.33,0.089,-0.801,-0.197,0.558,-0.934,0.3,-0.313,0.092,-0.835,-0.206,0.503,1031
1,-0.698,0.942,-0.942,0.733,-0.96,0.298,-0.296,0.089,-0.801,-0.197,0.558,-0.946,0.282,-0.278,0.1,-0.821,-0.204,0.524,1038
0,-0.942,0.698,-0.942,0.733,-0.948,0.315,-0.335,0.091,-0.811,-0.185,0.548,-0.937,0.304,-0.319,0.092,-0.843,-0.193,0.493,1059
1,-0.698,0.942,-0.942,0.733,-0.963,0.302,-0.301,0.091,-0.811,-0.185,0.548,-0.951,0.287,-0.283,0.1,-0.83,-0.191,0.515,1066
0,-0.942,0.698,-0.942,0.733,-0.95,0.318,-0.34,0.093,-0.819,-0.177,0.538,-0.942,0.309,-0.326,0.094,-0.852,-0.178,0.483,1087
1,-0.698,0.942,-0.942,0.733,-0.966,0.304,-0.306,0.093,-0.819,-0.177,0.538,-0.956,0.293,-0.29,0.101,-0.839,-0.176,0.506,1094
0,-0.942,0.698,-0.942,0.733,-0.952,0.32,-0.343,0.097,-0.826,-0.173,0.528,-0.945,0.313,-0.332,0.096,-0.861,-0.166,0.472,1115
1,-0.698,0.942,-0.942,0.733,-0.969,0.306,-0.31,0.097,-0.826,-0.173,0.528,-0.96,0.297,-0.296,0.102,-0.848,-0.164,0.494,1122
