ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-0.827,0.187,-0.124,-0.179,0.783,0.081,-0.59,-0.843,0.182,-0.117,-0.158,0.815,0.124,-0.544,0
1,-0.698,0.942,-0.942,0.733,-0.837,0.171,-0.085,-0.179,0.783,0.081,-0.59,-0.851,0.166,-0.079,-0.161,0.8,0.119,-0.565,8
0,-0.942,0.698,-0.942,0.733,-0.822,0.189,-0.126,-0.175,0.784,0.078,-0.591,-0.837,0.184,-0.119,-0.155,0.817,0.126,-0.542,28
1,-0.698,0.942,-0.942,0.733,-0.832,0.173,-0.087,-0.175,0.784,0.078,-0.591,-0.846,0.168,-0.081,-0.157,0.802,0.121,-0.564,35
0,-0.942,0.698,-0.942,0.733,-0.817,0.19,-0.128,-0.174,0.783,0.075,-0.592,-0.832,0.186,-0.121,-0.154,0.819,0.123,-0.538,55
1,-0.698,0.942,-0.942,0.733,-0.827,0.174,-0.089,-0.174,0.783,0.075,-0.592,-0.841,0.17,-0.084,-0.156,0.805,0.118,-0.561,62
0,-0.942,0.698,-0.942,0.733,-0.813,0.191,-0.13,-0.173,0.782,0.074,-0.594,-0.826,0.187,-0.123,-0.152,0.818,0.12,-0.542,83
1,-0.698,0.942,-0.942,0.733,-0.823,0.175,-0.091,-0.173,0.782,0.074,-0.594,-0.836,0.172,-0.086,-0.154,0.803,0.115,-0.564,90
0,-0.942,0.698,-0.942,0.733,-0.808,0.191,-0.132,-0.173,0.782,0.073,-0.594,-0.824,0.188,-0.125,-0.153,0.806,0.115,-0.56,111
1,-0.698,0.942,-0.942,0.733,-0.818,0.176,-0.092,-0.173,0.782,0.073,-0.594,-0.833,0.173,-0.087,-0.155,0.791,0.11,-0.581,118
0,-0.942,0.698,-0.942,0.733,-0.804,0.192,-0.133,-0.175,0.78,0.074,-0.595,-0.817,0.19,-0.128,-0.148,0.775,0.113,-0.603,139
1,-0.698,0.942,-0.942,0.733,-0.814,0.176,-0.094,-0.175,0.78,0.074,-0.595,-0.826,0.174,-0.09,-0.149,0.759,0.107,-0.625,146
0,-0.942,0.698,-0.942,0.733,-0.8,0.193,-0.134,-0.177,0.78,0.072,-0.596,-0.813,0.19,-0.129,-0.145,0.775,0.115,-0.604,166
1,-0.698,0.942,-0.942,0.733,-0.81,0.177,-0.094,-0.177,0.78,0.072,-0.596,-0.823,0.175,-0.091,-0.146,0.759,0.11,-0.625,174
0,-0.942,0.698,-0.942,0.733,-0.795,0.193,-0.134,-0.179,0.779,0.069,-0.596,-0.808,0.191,-0.131,-0.146,0.775,0.114,-0.604,194
1,-0.698,0.942,-0.942,0.733,-0.805,0.178,-0.095,-0.179,0.779,0.069,-0.596,-0.817,0.176,-0.093,-0.146,0.759,0.108,-0.625,202
0,-0.942,0.698,-0.942,0.733,-0.791,0.194,-0.134,-0.18,0.779,0.066,-0.597,-0.803,0.192,-0.132,-0.147,0.775,0.112,-0.605,222
1,-0.698,0.942,-0.942,0.733,-0.801,0.178,-0.095,-0.18,0.779,0.066,-0.597,-0.813,0.177,-0.094,-0.147,0.759,0.106,-0.626,229
0,-0.942,0.698,-0.942,0.733,-0.786,0.194,-0.135,-0.18,0.779,0.065,-0.598,-0.8,0.192,-0.132,-0.146,0.775,0.112,-0.604,250
1,-0.698,0.942,-0.942,0.733,-0.796,0.178,-0.095,-0.18,0.779,0.065,-0.598,-0.809,0.177,-0.095,-0.147,0.759,0.106,-0.625,257
0,-0.942,0.698,-0.942,0.733,-0.782,0.194,-0.134,-0.179,0.778,0.065,-0.598,-0.795,0.193,-0.133,-0.146,0.775,0.111,-0.605,278
1,-0.698,0.942,-0.942,0.733,-0.791,0.178,-0.095,-0.179,0.778,0.065,-0.598,-0.804,0.178,-0.095,-0.146,0.759,0.106,-0.626,285
0,-0.942,0.698,-0.942,0.733,-0.777,0.194,-0.134,-0.178,0.778,0.064,-0.599,-0.791,0.193,-0.133,-0.146,0.779,0.111,-0.6,306
1,-0.698,0.942,-0.942,0.733,-0.786,0.178,-0.094,-0.178,0.778,0.064,-0.599,-0.8,0.178,-0.096,-0.146,0.762,0.106,-0.621,313
0,-0.942,0.698,-0.942,0.733,-0.772,0.194,-0.133,-0.18,0.777,0.062,-0.6,-0.785,0.193,-0.133,-0.144,0.778,0.112,-0.601,333
1,-0.698,0.942,-0.942,0.733,-0.781,0.178,-0.094,-0.18,0.777,0.062,-0.6,-0.795,0.178,-0.096,-0.144,0.762,0.106,-0.623,341
0,-0.942,0.698,-0.942,0.733,-0.767,0.193,-0.132,-0.181,0.777,0.062,-0.6,-0.781,0.193,-0.133,-0.14,0.77,0.115,-0.612,361
1,-0.698,0.942,-0.942,0.733,-0.777,0.178,-0.093,-0.181,0.777,0.062,-0.6,-0.79,0.179,-0.095,-0.14,0.753,0.109,-0.633,368
0,-0.942,0.698,-0.942,0.733,-0.762,0.192,-0.13,-0.18,0.777,0.061,-0.6,-0.776,0.193,-0.133,-0.14,0.77,0.114,-0.613,389
1,-0.698,0.942,-0.942,0.733,-0.772,0.177,-0.091,-0.18,0.777,0.061,-0.6,-0.785,0.178,-0.095,-0.14,0.753,0.108,-0.634,396
0,-0.942,0.698,-0.942,0.733,-0.757,0.191,-0.129,-0.18,0.778,0.06,-0.6,-0.772,0.193,-0.132,-0.14,0.769,0.113,-0.613,417
1,-0.698,0.942,-0.942,0.733,-0.767,0.176,-0.089,-0.18,0.778,0.06,-0.6,-0.781,0.178,-0.094,-0.141,0.753,0.107,-0.634,424
0,-0.942,0.698,-0.942,0.733,-0.752,0.19,-0.126,-0.181,0.778,0.06,-0.599,-0.766,0.192,-0.13,-0.139,0.769,0.113,-0.613,445
1,-0.698,0.942,-0.942,0.733,-0.762,0.175,-0.087,-0.181,0.778,0.06,-0.599,-0.775,0.177,-0.092,-0.14,0.753,0.107,-0.634,452
0,-0.942,0.698,-0.942,0.733,-0.747,0.189,-0.124,-0.183,0.779,0.059,-0.597,-0.762,0.191,-0.129,-0.14,0.77,0.112,-0.612,472
1,-0.698,0.942,-0.942,0.733,-0.757,0.173,-0.084,-0.183,0.779,0.059,-0.597,-0.771,0.177,-0.091,-0.14,0.754,0.106,-0.633,480
0,-0.942,0.698,-0.942,0.733,-0.742,0.187,-0.121,-0.186,0.78,0.057,-0.595,-0.757,0.19,-0.127,-0.141,0.77,0.111,-0.612,500
1,-0.698,0.942,-0.942,0.733,-0.751,0.172,-0.081,-0.186,0.78,0.057,-0.595,-0.766,0.176,-0.089,-0.141,0.754,0.105,-0.633,508
0,-0.942,0.698,-0.942,0.733,-0.736,0.186,-0.117,-0.188,0.782,0.055,-0.591,-0.752,0.189,-0.125,-0.142,0.771,0.11,-0.611,528
1,-0.698,0.942,-0.942,0.733,-0.746,0.17,-0.078,-0.188,0.782,0.055,-0.591,-0.761,0.174,-0.087,-0.143,0.754,0.104,-0.632,535
0,-0.942,0.698,-0.942,0.733,-0.731,0.184,-0.113,-0.193,0.786,0.055,-0.585,-0.746,0.188,-0.122,-0.145,0.772,0.109,-0.609,556
1,-0.698,0.942,-0.942,0.733,-0.741,0.168,-0.074,-0.193,0.786,0.055,-0.585,-0.756,0.173,-0.084,-0.145,0.756,0.103,-0.63,563
0,-0.942,0.698,-0.942,0.733,-0.725,0.182,-0.106,-0.2,0.793,0.053,-0.573,-0.741,0.187,-0.119,-0.148,0.775,0.108,-0.605,583
1,-0.698,0.942,-0.942,0.733,-0.736,0.166,-0.068,-0.2,0.793,0.053,-0.573,-0.751,0.172,-0.081,-0.148,0.758,0.102,-0.626,591
0,-0.942,0.698,-0.942,0.733,-0.718,0.18,-0.1,-0.203,0.802,0.051,-0.56,-0.736,0.185,-0.115,-0.155,0.797,0.111,-0.573,611
1,-0.698,0.942,-0.942,0.733,-0.731,0.163,-0.062,-0.203,0.802,0.051,-0.56,-0.746,0.17,-0.077,-0.155,0.782,0.104,-0.595,619
0,-0.942,0.698,-0.942,0.733,-0.712,0.178,-0.095,-0.203,0.807,0.056,-0.552,-0.729,0.183,-0.109,-0.159,0.837,0.125,-0.509,639
1,-0.698,0.942,-0.942,0.733,-0.726,0.161,-0.057,-0.203,0.807,0.056,-0.552,-0.74,0.168,-0.072,-0.159,0.823,0.119,-0.532,648
0,-0.942,0.698,-0.942,0.733,-0.706,0.175,-0.09,-0.202,0.809,0.062,-0.548,-0.723,0.181,-0.104,-0.161,0.841,0.127,-0.501,667
1,-0.698,0.942,-0.942,0.733,-0.72,0.158,-0.053,-0.202,0.809,0.062,-0.548,-0.735,0.165,-0.067,-0.161,0.827,0.121,-0.524,674
0,-0.942,0.698,-0.942,0.733,-0.699,0.174,-0.085,-0.203,0.811,0.067,-0.545,-0.72,0.18,-0.101,-0.162,0.843,0.129,-0.497,694
1,-0.698,0.942,-0.942,0.733,-0.714,0.156,-0.048,-0.203,0.811,0.067,-0.545,-0.732,0.164,-0.064,-0.162,0.829,0.123,-0.52,702
