ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,0.18,0.198,-0.065,0.09,0.643,0.341,0.68,0.187,0.203,-0.058,-0.03,0.5,0.424,0.754,0
1,-0.698,0.942,-0.942,0.733,0.178,0.221,-0.097,0.09,0.643,0.341,0.68,0.184,0.227,-0.092,-0.036,0.519,0.435,0.735,7
0,-0.942,0.698,-0.942,0.733,0.179,0.195,-0.067,0.085,0.638,0.347,0.682,0.185,0.201,-0.06,-0.047,0.514,0.448,0.73,28
1,-0.698,0.942,-0.942,0.733,0.177,0.219,-0.1,0.085,0.638,0.347,0.682,0.182,0.225,-0.094,-0.053,0.533,0.458,0.71,35
0,-0.942,0.698,-0.942,0.733,0.178,0.194,-0.07,0.077,0.631,0.358,0.683,0.183,0.199,-0.062,-0.057,0.518,0.461,0.718,56
1,-0.698,0.942,-0.942,0.733,0.176,0.217,-0.102,0.077,0.631,0.358,0.683,0.18,0.223,-0.096,-0.063,0.537,0.47,0.697,63
0,-0.942,0.698,-0.942,0.733,0.176,0.193,-0.071,0.07,0.627,0.363,0.685,0.181,0.197,-0.064,-0.055,0.52,0.464,0.715,84
1,-0.698,0.942,-0.942,0.733,0.174,0.217,-0.103,0.07,0.627,0.363,0.685,0.178,0.221,-0.098,-0.061,0.539,0.472,0.695,90
0,-0.942,0.698,-0.942,0.733,0.173,0.193,-0.072,0.067,0.627,0.36,0.688,0.179,0.195,-0.067,-0.063,0.512,0.47,0.716,112
1,-0.698,0.942,-0.942,0.733,0.171,0.216,-0.105,0.067,0.627,0.36,0.688,0.177,0.219,-0.1,-0.069,0.532,0.478,0.696,119
0,-0.942,0.698,-0.942,0.733,0.172,0.192,-0.074,0.064,0.624,0.363,0.689,0.178,0.195,-0.068,-0.055,0.521,0.465,0.713,140
1,-0.698,0.942,-0.942,0.733,0.17,0.215,-0.107,0.064,0.624,0.363,0.689,0.175,0.219,-0.102,-0.062,0.54,0.473,0.693,147
0,-0.942,0.698,-0.942,0.733,0.17,0.191,-0.076,0.058,0.622,0.367,0.689,0.175,0.193,-0.07,-0.054,0.526,0.464,0.711,168
1,-0.698,0.942,-0.942,0.733,0.168,0.214,-0.109,0.058,0.622,0.367,0.689,0.173,0.217,-0.104,-0.061,0.545,0.471,0.691,175
0,-0.942,0.698,-0.942,0.733,0.168,0.191,-0.079,0.052,0.618,0.372,0.691,0.174,0.192,-0.072,-0.052,0.528,0.463,0.71,196
1,-0.698,0.942,-0.942,0.733,0.167,0.214,-0.111,0.052,0.618,0.372,0.691,0.172,0.217,-0.106,-0.059,0.547,0.469,0.691,203
0,-0.942,0.698,-0.942,0.733,0.166,0.19,-0.081,0.046,0.615,0.376,0.692,0.172,0.192,-0.074,-0.052,0.528,0.462,0.711,224
1,-0.698,0.942,-0.942,0.733,0.164,0.213,-0.114,0.046,0.615,0.376,0.692,0.17,0.216,-0.108,-0.059,0.547,0.468,0.692,230
0,-0.942,0.698,-0.942,0.733,0.164,0.189,-0.084,0.039,0.612,0.379,0.693,0.17,0.191,-0.076,-0.058,0.523,0.466,0.711,252
1,-0.698,0.942,-0.942,0.733,0.162,0.212,-0.117,0.039,0.612,0.379,0.693,0.168,0.215,-0.11,-0.065,0.543,0.471,0.692,258
0,-0.942,0.698,-0.942,0.733,0.161,0.188,-0.087,0.032,0.609,0.382,0.694,0.168,0.19,-0.078,-0.063,0.52,0.468,0.711,280
1,-0.698,0.942,-0.942,0.733,0.16,0.211,-0.12,0.032,0.609,0.382,0.694,0.166,0.214,-0.112,-0.071,0.54,0.474,0.692,287
0,-0.942,0.698,-0.942,0.733,0.159,0.188,-0.09,0.026,0.607,0.385,0.695,0.166,0.189,-0.081,-0.066,0.523,0.469,0.709,308
1,-0.698,0.942,-0.942,0.733,0.158,0.21,-0.123,0.026,0.607,0.385,0.695,0.164,0.213,-0.115,-0.073,0.542,0.474,0.69,314
0,-0.942,0.698,-0.942,0.733,0.157,0.187,-0.094,0.019,0.603,0.39,0.696,0.163,0.189,-0.084,-0.081,0.526,0.478,0.699,336
1,-0.698,0.942,-0.942,0.733,0.156,0.21,-0.127,0.019,0.603,0.39,0.696,0.162,0.212,-0.118,-0.089,0.546,0.483,0.679,342
0,-0.942,0.698,-0.942,0.733,0.155,0.187,-0.097,0.014,0.599,0.395,0.697,0.161,0.188,-0.087,-0.093,0.532,0.485,0.688,364
1,-0.698,0.942,-0.942,0.733,0.154,0.21,-0.13,0.014,0.599,0.395,0.697,0.16,0.212,-0.121,-0.101,0.552,0.489,0.668,370
0,-0.942,0.698,-0.942,0.733,0.152,0.187,-0.101,0.011,0.597,0.397,0.697,0.159,0.188,-0.09,-0.099,0.528,0.488,0.687,391
1,-0.698,0.942,-0.942,0.733,0.151,0.21,-0.134,0.011,0.597,0.397,0.697,0.158,0.211,-0.125,-0.107,0.548,0.492,0.668,398
0,-0.942,0.698,-0.942,0.733,0.15,0.188,-0.105,0.01,0.596,0.398,0.697,0.157,0.187,-0.093,-0.098,0.529,0.487,0.688,419
1,-0.698,0.942,-0.942,0.733,0.149,0.21,-0.138,0.01,0.596,0.398,0.697,0.156,0.211,-0.128,-0.106,0.549,0.491,0.669,426
0,-0.942,0.698,-0.942,0.733,0.147,0.188,-0.109,0.005,0.596,0.4,0.696,0.155,0.187,-0.097,-0.097,0.534,0.485,0.686,447
1,-0.698,0.942,-0.942,0.733,0.146,0.21,-0.142,0.005,0.596,0.4,0.696,0.153,0.211,-0.131,-0.105,0.553,0.488,0.667,454
0,-0.942,0.698,-0.942,0.733,0.145,0.189,-0.113,-0.0,0.596,0.401,0.695,0.152,0.187,-0.101,-0.099,0.534,0.485,0.686,475
1,-0.698,0.942,-0.942,0.733,0.143,0.211,-0.146,-0.0,0.596,0.401,0.695,0.151,0.211,-0.135,-0.107,0.553,0.488,0.667,481
0,-0.942,0.698,-0.942,0.733,0.142,0.19,-0.117,-0.004,0.597,0.4,0.695,0.15,0.188,-0.105,-0.103,0.532,0.487,0.685,503
1,-0.698,0.942,-0.942,0.733,0.14,0.212,-0.151,-0.004,0.597,0.4,0.695,0.148,0.211,-0.139,-0.111,0.552,0.49,0.666,509
0,-0.942,0.698,-0.942,0.733,0.139,0.191,-0.122,-0.007,0.598,0.401,0.694,0.148,0.188,-0.107,-0.105,0.532,0.487,0.684,531
1,-0.698,0.942,-0.942,0.733,0.137,0.213,-0.155,-0.007,0.598,0.401,0.694,0.147,0.211,-0.141,-0.114,0.551,0.49,0.665,538
0,-0.942,0.698,-0.942,0.733,0.135,0.192,-0.127,-0.009,0.599,0.4,0.693,0.145,0.189,-0.112,-0.101,0.538,0.481,0.685,559
1,-0.698,0.942,-0.942,0.733,0.134,0.214,-0.16,-0.009,0.599,0.4,0.693,0.143,0.212,-0.147,-0.109,0.557,0.484,0.666,565
0,-0.942,0.698,-0.942,0.733,0.132,0.193,-0.132,-0.011,0.601,0.4,0.692,0.142,0.189,-0.117,-0.101,0.541,0.479,0.684,587
1,-0.698,0.942,-0.942,0.733,0.131,0.214,-0.166,-0.011,0.601,0.4,0.692,0.14,0.212,-0.152,-0.109,0.56,0.481,0.666,593
0,-0.942,0.698,-0.942,0.733,0.129,0.194,-0.138,-0.014,0.602,0.402,0.69,0.138,0.19,-0.123,-0.104,0.541,0.48,0.683,615
1,-0.698,0.942,-0.942,0.733,0.127,0.215,-0.171,-0.014,0.602,0.402,0.69,0.136,0.213,-0.158,-0.112,0.561,0.482,0.664,621
0,-0.942,0.698,-0.942,0.733,0.126,0.195,-0.143,-0.016,0.604,0.403,0.688,0.135,0.191,-0.127,-0.103,0.546,0.478,0.68,643
