ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-2.021,0.525,-1.083,-0.098,-0.051,-0.023,-0.994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,-0.698,0.942,-0.942,0.733,-1.956,0.528,-1.089,-0.098,-0.051,-0.023,-0.994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0,-0.942,0.698,-0.942,0.733,-2.022,0.526,-1.083,-0.099,-0.05,-0.023,-0.994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14
1,-0.698,0.942,-0.942,0.733,-1.957,0.53,-1.089,-0.099,-0.05,-0.023,-0.994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17
0,-0.942,0.698,-0.942,0.733,-2.023,0.527,-1.082,-0.102,-0.049,-0.023,-0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28
1,-0.698,0.942,-0.942,0.733,-1.958,0.531,-1.088,-0.102,-0.049,-0.023,-0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31
0,-0.942,0.698,-0.942,0.733,-2.024,0.528,-1.082,-0.105,-0.049,-0.023,-0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42
1,-0.698,0.942,-0.942,0.733,-1.959,0.532,-1.088,-0.105,-0.049,-0.023,-0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44
0,-0.942,0.698,-0.942,0.733,-2.025,0.529,-1.082,-0.108,-0.048,-0.022,-0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55
1,-0.698,0.942,-0.942,0.733,-1.96,0.533,-1.088,-0.108,-0.048,-0.022,-0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58
0,-0.942,0.698,-0.942,0.733,-2.027,0.531,-1.082,-0.112,-0.047,-0.022,-0.992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69
1,-0.698,0.942,-0.942,0.733,-1.962,0.534,-1.088,-0.112,-0.047,-0.022,-0.992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72
0,-0.942,0.698,-0.942,0.733,-2.028,0.53,-1.083,-0.112,-0.047,-0.025,-0.992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83
1,-0.698,0.942,-0.942,0.733,-1.963,0.534,-1.088,-0.112,-0.047,-0.025,-0.992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86
0,-0.942,0.698,-0.942,0.733,-2.028,0.531,-1.083,-0.116,-0.046,-0.026,-0.992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97
1,-0.698,0.942,-0.942,0.733,-1.964,0.535,-1.088,-0.116,-0.046,-0.026,-0.992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100
0,-0.942,0.698,-0.942,0.733,-2.029,0.531,-1.083,-0.12,-0.046,-0.025,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111
1,-0.698,0.942,-0.942,0.733,-1.964,0.535,-1.089,-0.12,-0.046,-0.025,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114
0,-0.942,0.698,-0.942,0.733,-2.031,0.532,-1.083,-0.123,-0.045,-0.025,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125
1,-0.698,0.942,-0.942,0.733,-1.966,0.536,-1.089,-0.123,-0.045,-0.025,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128
0,-0.942,0.698,-0.942,0.733,-2.032,0.533,-1.083,-0.126,-0.044,-0.025,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139
1,-0.698,0.942,-0.942,0.733,-1.967,0.537,-1.089,-0.126,-0.044,-0.025,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142
0,-0.942,0.698,-0.942,0.733,-2.032,0.533,-1.083,-0.125,-0.044,-0.026,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153
1,-0.698,0.942,-0.942,0.733,-1.967,0.537,-1.088,-0.125,-0.044,-0.026,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156
0,-0.942,0.698,-0.942,0.733,-2.033,0.533,-1.083,-0.126,-0.044,-0.027,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167
1,-0.698,0.942,-0.942,0.733,-1.968,0.537,-1.088,-0.126,-0.044,-0.027,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170
0,-0.942,0.698,-0.942,0.733,-2.034,0.534,-1.083,-0.128,-0.044,-0.027,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181
1,-0.698,0.942,-0.942,0.733,-1.969,0.538,-1.088,-0.128,-0.044,-0.027,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,184
0,-0.942,0.698,-0.942,0.733,-2.035,0.534,-1.083,-0.13,-0.044,-0.027,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195
1,-0.698,0.942,-0.942,0.733,-1.97,0.539,-1.088,-0.13,-0.044,-0.027,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,198
0,-0.942,0.698,-0.942,0.733,-2.036,0.535,-1.083,-0.131,-0.044,-0.027,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209
1,-0.698,0.942,-0.942,0.733,-1.971,0.539,-1.088,-0.131,-0.044,-0.027,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,211
0,-0.942,0.698,-0.942,0.733,-2.036,0.536,-1.083,-0.133,-0.044,-0.027,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222
1,-0.698,0.942,-0.942,0.733,-1.971,0.54,-1.088,-0.133,-0.044,-0.027,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225
0,-0.942,0.698,-0.942,0.733,-2.037,0.536,-1.083,-0.135,-0.043,-0.027,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236
1,-0.698,0.942,-0.942,0.733,-1.972,0.541,-1.088,-0.135,-0.043,-0.027,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239
0,-0.942,0.698,-0.942,0.733,-2.037,0.537,-1.083,-0.137,-0.044,-0.026,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250
1,-0.698,0.942,-0.942,0.733,-1.972,0.541,-1.088,-0.137,-0.044,-0.026,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253
0,-0.942,0.698,-0.942,0.733,-2.038,0.537,-1.083,-0.139,-0.044,-0.026,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,264
1,-0.698,0.942,-0.942,0.733,-1.973,0.541,-1.088,-0.139,-0.044,-0.026,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268
